User;Type;Time
13;Cheated;09/08/2017 13:19
13;Skipped;09/08/2017 13:20
13;Cheated;09/08/2017 13:27
13;Cheated;09/08/2017 13:53
13;Cheated;09/08/2017 14:39
13;Cheated;09/08/2017 15:07
13;Auto skipped;09/08/2017 15:17
13;Cheated;09/08/2017 15:35
13;On time;09/08/2017 15:58
13;Auto skipped;09/08/2017 16:10
13;Auto skipped;09/08/2017 16:31
13;Auto skipped;09/08/2017 16:53
13;Auto skipped;09/08/2017 17:08
13;Cheated;09/08/2017 17:14
13;Cheated;09/08/2017 17:32
13;Cheated;09/08/2017 17:55
13;Skipped;09/08/2017 18:22
13;Cheated;09/08/2017 18:33
13;Auto skipped;09/08/2017 18:47
13;Cheated;09/08/2017 18:56
13;Cheated;09/08/2017 19:18
13;Cheated;09/08/2017 19:42
13;Cheated;09/08/2017 20:13
13;Cheated;09/08/2017 20:43
13;Cheated;09/08/2017 21:10
13;Cheated;10/08/2017 04:10
13;Cheated;10/08/2017 04:20
13;Cheated;10/08/2017 04:31
13;Cheated;10/08/2017 04:40
13;Cheated;10/08/2017 04:56
13;Auto skipped;10/08/2017 05:15
13;Auto skipped;10/08/2017 05:25
13;On time;10/08/2017 05:45
13;Cheated;10/08/2017 05:53
13;Auto skipped;10/08/2017 05:56
13;Cheated;10/08/2017 06:26
13;Auto skipped;10/08/2017 06:33
13;Cheated;10/08/2017 06:43
13;On time;10/08/2017 06:56
13;Auto skipped;10/08/2017 07:14
13;Auto skipped;10/08/2017 07:21
13;Cheated;10/08/2017 07:38
13;Auto skipped;10/08/2017 08:33
13;On time;10/08/2017 09:12
13;Cheated;10/08/2017 09:22
13;Cheated;10/08/2017 09:30
13;Auto skipped;10/08/2017 09:47
13;Auto skipped;10/08/2017 10:04
13;Cheated;10/08/2017 10:39
13;Skipped;10/08/2017 10:41
13;Auto skipped;10/08/2017 11:06
13;Auto skipped;10/08/2017 11:21
13;Cheated;10/08/2017 11:36
13;Cheated;10/08/2017 11:49
13;Auto skipped;10/08/2017 12:06
13;Auto skipped;10/08/2017 12:55
13;Cheated;10/08/2017 13:07
13;Cheated;10/08/2017 13:42
13;Auto skipped;10/08/2017 13:47
13;Auto skipped;10/08/2017 14:01
13;Cheated;10/08/2017 14:13
13;Auto skipped;10/08/2017 14:39
13;Cheated;10/08/2017 15:09
13;Cheated;10/08/2017 15:40
13;Cheated;10/08/2017 15:50
13;Cheated;10/08/2017 16:09
13;Auto skipped;10/08/2017 16:26
13;Cheated;10/08/2017 16:31
13;Cheated;10/08/2017 16:54
13;On time;10/08/2017 17:09
13;Auto skipped;10/08/2017 17:37
13;Auto skipped;10/08/2017 18:02
13;Auto skipped;10/08/2017 18:14
13;Auto skipped;10/08/2017 18:44
13;Auto skipped;10/08/2017 18:57
13;On time;10/08/2017 19:07
13;On time;10/08/2017 19:25
13;Auto skipped;10/08/2017 19:41
13;Cheated;10/08/2017 19:55
13;Auto skipped;10/08/2017 20:37
13;Auto skipped;10/08/2017 20:52
13;Auto skipped;11/08/2017 04:21
13;On time;11/08/2017 04:28
13;Auto skipped;11/08/2017 04:35
13;Cheated;11/08/2017 04:39
13;Auto skipped;11/08/2017 04:56
13;Auto skipped;11/08/2017 05:05
13;Cheated;11/08/2017 05:32
13;Auto skipped;11/08/2017 05:42
13;Cheated;11/08/2017 05:48
13;Skipped;11/08/2017 05:49
13;Cheated;11/08/2017 06:10
13;On time;11/08/2017 06:35
13;Skipped;11/08/2017 06:38
13;Auto skipped;11/08/2017 06:50
13;Cheated;11/08/2017 07:08
13;Cheated;11/08/2017 07:25
13;Cheated;11/08/2017 07:35
13;Auto skipped;11/08/2017 09:05
13;Auto skipped;11/08/2017 09:22
13;Cheated;11/08/2017 09:29
13;Cheated;11/08/2017 09:37
13;On time;11/08/2017 09:43
13;Skipped;11/08/2017 09:52
13;Skipped;11/08/2017 11:02
13;Auto skipped;11/08/2017 11:14
13;Skipped;11/08/2017 12:11
13;Auto skipped;11/08/2017 12:19
13;Cheated;11/08/2017 12:39
13;Cheated;11/08/2017 12:49
13;Skipped;11/08/2017 13:52
13;Cheated;11/08/2017 14:21
13;Skipped;11/08/2017 14:37
13;Cheated;11/08/2017 14:42
13;Skipped;11/08/2017 14:43
13;Cheated;11/08/2017 14:52
13;Auto skipped;11/08/2017 15:00
13;Cheated;11/08/2017 15:19
13;Skipped;11/08/2017 15:31
13;Cheated;11/08/2017 15:41
13;On time;11/08/2017 16:20
13;Auto skipped;11/08/2017 16:30
13;Cheated;11/08/2017 16:39
13;Cheated;11/08/2017 17:02
13;Skipped;11/08/2017 17:04
13;On time;11/08/2017 17:26
13;Auto skipped;11/08/2017 17:39
13;Cheated;11/08/2017 18:00
13;Auto skipped;11/08/2017 18:25
13;Skipped;11/08/2017 18:47
13;Auto skipped;11/08/2017 19:18
13;On time;11/08/2017 19:50
13;Cheated;11/08/2017 20:06
13;Auto skipped;11/08/2017 20:13
13;Cheated;11/08/2017 20:36
13;On time;11/08/2017 20:47
13;On time;11/08/2017 21:12
13;Cheated;11/08/2017 21:28
13;Skipped;11/08/2017 21:39
13;Cheated;11/08/2017 21:58
13;Auto skipped;11/08/2017 22:12
13;Auto skipped;11/08/2017 22:35
13;Auto skipped;11/08/2017 22:55
13;Auto skipped;12/08/2017 04:07
13;Auto skipped;12/08/2017 04:18
13;Auto skipped;12/08/2017 04:33
13;Auto skipped;12/08/2017 05:00
13;On time;12/08/2017 05:39
13;Cheated;12/08/2017 05:51
13;Cheated;12/08/2017 06:12
13;Cheated;12/08/2017 06:27
13;On time;12/08/2017 06:44
13;Cheated;12/08/2017 07:40
13;Auto skipped;12/08/2017 07:42
13;Cheated;12/08/2017 07:59
13;On time;12/08/2017 08:06
13;Auto skipped;12/08/2017 08:24
13;Auto skipped;12/08/2017 08:42
13;Cheated;12/08/2017 08:46
13;Cheated;12/08/2017 09:01
13;Auto skipped;12/08/2017 09:14
13;Cheated;12/08/2017 09:20
13;On time;12/08/2017 09:53
13;Cheated;12/08/2017 10:01
13;Auto skipped;12/08/2017 10:28
13;Cheated;12/08/2017 11:00
13;Auto skipped;12/08/2017 11:35
13;Cheated;12/08/2017 12:07
13;Cheated;12/08/2017 12:49
13;Auto skipped;12/08/2017 13:01
13;Cheated;12/08/2017 13:22
13;On time;12/08/2017 13:34
13;Cheated;12/08/2017 13:53
13;Skipped;12/08/2017 13:59
13;Cheated;12/08/2017 14:13
13;Skipped;12/08/2017 14:17
13;Auto skipped;12/08/2017 14:35
13;Cheated;12/08/2017 15:53
13;Cheated;12/08/2017 16:05
13;Auto skipped;12/08/2017 16:26
13;Cheated;12/08/2017 16:30
13;Cheated;12/08/2017 17:15
13;Auto skipped;12/08/2017 17:22
13;On time;12/08/2017 17:39
13;On time;12/08/2017 17:53
13;Cheated;12/08/2017 18:40
13;Cheated;12/08/2017 18:51
13;On time;12/08/2017 19:18
13;Cheated;12/08/2017 19:34
13;Skipped;12/08/2017 19:49
13;Cheated;12/08/2017 20:03
13;Auto skipped;12/08/2017 20:14
13;On time;12/08/2017 20:40
13;Cheated;12/08/2017 21:19
13;Auto skipped;12/08/2017 21:25
13;Auto skipped;12/08/2017 22:00
13;Cheated;12/08/2017 22:13
13;Cheated;12/08/2017 22:48
13;Cheated;12/08/2017 23:07
13;Auto skipped;13/08/2017 05:39
13;Cheated;13/08/2017 05:44
13;On time;13/08/2017 05:54
13;Auto skipped;13/08/2017 06:04
13;Cheated;13/08/2017 06:19
13;Skipped;13/08/2017 06:21
13;Auto skipped;13/08/2017 06:46
13;Cheated;13/08/2017 06:50
13;Auto skipped;13/08/2017 07:17
13;Auto skipped;13/08/2017 07:29
13;Cheated;13/08/2017 07:49
13;On time;13/08/2017 08:06
13;On time;13/08/2017 08:38
13;Cheated;13/08/2017 09:23
13;Auto skipped;13/08/2017 09:38
13;Auto skipped;13/08/2017 09:51
13;Auto skipped;13/08/2017 10:06
13;Auto skipped;13/08/2017 10:41
13;Cheated;13/08/2017 11:01
13;Auto skipped;13/08/2017 11:44
13;Cheated;13/08/2017 12:00
13;Auto skipped;13/08/2017 12:06
13;Cheated;13/08/2017 12:36
13;On time;13/08/2017 13:04
13;Auto skipped;13/08/2017 13:18
13;Cheated;13/08/2017 13:34
13;On time;13/08/2017 13:46
13;Cheated;13/08/2017 14:14
13;Cheated;13/08/2017 15:23
13;Auto skipped;13/08/2017 15:54
13;Cheated;13/08/2017 16:10
13;Cheated;13/08/2017 16:34
13;Auto skipped;13/08/2017 16:40
13;Auto skipped;13/08/2017 16:52
13;Cheated;13/08/2017 17:03
13;On time;13/08/2017 17:28
13;Cheated;13/08/2017 17:43
13;On time;13/08/2017 17:57
13;Cheated;13/08/2017 18:21
13;Auto skipped;13/08/2017 18:37
13;Cheated;13/08/2017 18:42
13;Cheated;13/08/2017 18:57
13;Skipped;13/08/2017 19:00
13;Auto skipped;13/08/2017 19:10
13;Cheated;13/08/2017 19:17
13;Cheated;13/08/2017 19:49
13;Skipped;13/08/2017 19:57
13;Cheated;13/08/2017 20:24
13;Auto skipped;13/08/2017 20:33
13;Auto skipped;13/08/2017 20:53
13;Auto skipped;14/08/2017 04:16
13;Cheated;14/08/2017 04:23
13;Auto skipped;14/08/2017 04:25
13;On time;14/08/2017 04:33
13;Auto skipped;14/08/2017 04:45
13;Cheated;14/08/2017 04:50
13;Auto skipped;14/08/2017 04:58
13;Cheated;14/08/2017 05:11
13;Cheated;14/08/2017 05:31
13;Auto skipped;14/08/2017 05:33
13;Auto skipped;14/08/2017 05:42
13;Cheated;14/08/2017 06:03
13;Auto skipped;14/08/2017 06:06
13;Auto skipped;14/08/2017 06:20
13;Cheated;14/08/2017 06:25
13;Auto skipped;14/08/2017 06:28
13;Cheated;14/08/2017 06:33
13;Cheated;14/08/2017 07:04
13;Cheated;14/08/2017 07:18
13;On time;14/08/2017 07:41
13;Cheated;14/08/2017 08:03
13;Auto skipped;14/08/2017 08:27
13;Auto skipped;14/08/2017 08:33
13;Cheated;14/08/2017 08:47
13;Cheated;14/08/2017 09:15
13;Cheated;14/08/2017 10:13
13;Auto skipped;14/08/2017 11:25
13;Cheated;14/08/2017 11:35
13;Cheated;14/08/2017 11:52
13;Cheated;14/08/2017 12:04
13;Auto skipped;14/08/2017 12:09
13;Auto skipped;14/08/2017 12:15
13;Cheated;14/08/2017 12:26
13;Auto skipped;14/08/2017 13:13
13;Cheated;14/08/2017 13:30
13;Cheated;14/08/2017 14:10
13;Auto skipped;14/08/2017 14:15
13;On time;14/08/2017 14:36
13;Cheated;14/08/2017 15:06
13;Cheated;14/08/2017 15:35
13;Cheated;14/08/2017 15:51
13;Cheated;14/08/2017 16:14
13;Cheated;14/08/2017 16:34
13;Auto skipped;14/08/2017 16:42
13;Skipped;14/08/2017 16:53
13;Cheated;14/08/2017 16:58
13;Cheated;14/08/2017 17:10
13;Cheated;14/08/2017 17:17
13;Cheated;14/08/2017 17:40
13;Auto skipped;14/08/2017 17:48
13;Auto skipped;14/08/2017 18:01
13;Cheated;14/08/2017 18:10
13;On time;14/08/2017 18:41
13;Cheated;14/08/2017 18:57
13;On time;14/08/2017 19:16
13;Cheated;15/08/2017 03:33
13;On time;15/08/2017 03:44
13;On time;15/08/2017 03:54
13;On time;15/08/2017 04:09
13;Cheated;15/08/2017 04:16
13;Auto skipped;15/08/2017 04:20
13;Auto skipped;15/08/2017 04:36
13;On time;15/08/2017 04:48
13;On time;15/08/2017 05:21
13;On time;15/08/2017 05:47
13;On time;15/08/2017 06:06
13;Cheated;15/08/2017 06:27
13;Auto skipped;15/08/2017 06:50
13;Cheated;15/08/2017 06:55
13;Auto skipped;15/08/2017 07:07
13;On time;15/08/2017 07:14
13;Auto skipped;15/08/2017 07:23
13;Cheated;15/08/2017 07:32
13;Cheated;15/08/2017 07:40
13;Auto skipped;15/08/2017 07:47
13;Cheated;15/08/2017 07:55
13;Skipped;15/08/2017 07:56
13;Cheated;15/08/2017 08:11
13;Skipped;15/08/2017 08:13
13;Cheated;15/08/2017 09:03
13;Auto skipped;15/08/2017 09:25
13;Cheated;15/08/2017 09:37
13;Auto skipped;15/08/2017 09:48
13;Auto skipped;15/08/2017 10:08
13;Auto skipped;15/08/2017 10:26
13;Auto skipped;15/08/2017 10:40
13;Cheated;15/08/2017 10:47
13;Auto skipped;15/08/2017 10:49
13;Auto skipped;15/08/2017 11:08
13;On time;15/08/2017 11:15
13;Auto skipped;15/08/2017 11:23
13;Cheated;15/08/2017 11:29
13;Auto skipped;15/08/2017 11:36
13;Cheated;15/08/2017 12:12
13;Cheated;15/08/2017 12:29
13;Auto skipped;15/08/2017 13:11
13;On time;15/08/2017 13:20
13;Cheated;15/08/2017 13:31
13;Auto skipped;15/08/2017 13:41
13;Cheated;15/08/2017 13:47
13;Auto skipped;15/08/2017 14:45
13;Cheated;15/08/2017 15:05
13;Cheated;15/08/2017 15:11
13;Auto skipped;15/08/2017 15:17
13;Auto skipped;15/08/2017 15:41
13;Cheated;15/08/2017 15:49
13;Cheated;15/08/2017 16:09
13;Auto skipped;15/08/2017 16:25
13;Cheated;15/08/2017 16:31
13;Auto skipped;15/08/2017 16:50
13;Cheated;15/08/2017 16:59
13;Auto skipped;15/08/2017 17:26
13;Cheated;15/08/2017 17:41
13;Skipped;15/08/2017 17:43
13;Auto skipped;15/08/2017 18:22
13;On time;15/08/2017 18:54
13;Auto skipped;15/08/2017 19:03
13;Cheated;15/08/2017 19:17
13;Auto skipped;15/08/2017 19:26
13;Cheated;15/08/2017 19:41
13;Skipped;15/08/2017 19:43
13;Cheated;15/08/2017 20:06
13;Auto skipped;15/08/2017 20:10
13;On time;15/08/2017 20:37
13;Cheated;15/08/2017 21:01
13;Cheated;15/08/2017 21:26
13;Cheated;15/08/2017 22:00
13;Auto skipped;16/08/2017 03:22
13;Auto skipped;16/08/2017 03:41
13;On time;16/08/2017 03:52
13;On time;16/08/2017 04:09
13;Cheated;16/08/2017 04:23
13;Cheated;16/08/2017 04:38
13;Auto skipped;16/08/2017 04:41
13;Cheated;16/08/2017 04:51
13;Auto skipped;16/08/2017 04:56
13;Auto skipped;16/08/2017 05:05
13;Cheated;16/08/2017 05:32
13;Auto skipped;16/08/2017 05:41
13;Cheated;16/08/2017 05:54
13;Auto skipped;16/08/2017 06:23
13;Auto skipped;16/08/2017 06:31
13;Cheated;16/08/2017 06:40
13;Auto skipped;16/08/2017 06:47
13;Auto skipped;16/08/2017 06:51
13;Cheated;16/08/2017 07:00
13;Auto skipped;16/08/2017 07:10
13;Cheated;16/08/2017 08:01
13;Auto skipped;16/08/2017 08:29
13;Cheated;16/08/2017 08:50
13;Cheated;16/08/2017 09:13
13;On time;16/08/2017 09:42
13;Auto skipped;16/08/2017 11:31
13;Auto skipped;16/08/2017 12:35
13;Auto skipped;16/08/2017 13:20
13;Auto skipped;16/08/2017 15:17
13;Auto skipped;16/08/2017 15:58
13;Auto skipped;16/08/2017 16:10
13;Auto skipped;16/08/2017 16:31
13;Skipped;16/08/2017 16:53
13;Auto skipped;16/08/2017 17:08
13;Auto skipped;16/08/2017 18:19
13;Auto skipped;16/08/2017 18:47
13;Cheated;16/08/2017 18:59
13;Cheated;16/08/2017 19:58
13;Cheated;17/08/2017 03:43
13;Cheated;17/08/2017 03:57
13;Cheated;17/08/2017 04:36
13;On time;17/08/2017 05:15
13;Auto skipped;17/08/2017 05:25
13;Auto skipped;17/08/2017 05:43
13;Auto skipped;17/08/2017 05:56
13;Auto skipped;17/08/2017 06:33
13;Auto skipped;17/08/2017 06:56
13;Auto skipped;17/08/2017 07:14
13;Auto skipped;17/08/2017 07:21
13;Auto skipped;17/08/2017 08:33
13;Auto skipped;17/08/2017 09:10
13;Cheated;17/08/2017 09:28
13;Auto skipped;17/08/2017 09:47
13;Auto skipped;17/08/2017 10:04
13;Cheated;17/08/2017 10:25
13;Auto skipped;17/08/2017 10:41
13;Auto skipped;17/08/2017 11:06
13;Auto skipped;17/08/2017 11:21
13;Auto skipped;17/08/2017 12:06
13;Auto skipped;17/08/2017 12:55
13;Auto skipped;17/08/2017 13:47
13;Auto skipped;17/08/2017 14:01
13;Auto skipped;17/08/2017 14:39
13;Auto skipped;17/08/2017 16:26
13;Auto skipped;17/08/2017 17:07
13;Auto skipped;17/08/2017 17:37
13;Auto skipped;17/08/2017 18:02
13;Auto skipped;17/08/2017 18:14
13;Auto skipped;17/08/2017 18:44
13;Auto skipped;17/08/2017 18:57
13;Auto skipped;17/08/2017 19:07
13;Auto skipped;17/08/2017 19:24
13;Auto skipped;17/08/2017 19:41
13;Auto skipped;17/08/2017 20:37
13;Auto skipped;17/08/2017 20:52
13;Auto skipped;18/08/2017 04:21
13;Auto skipped;18/08/2017 04:28
13;Auto skipped;18/08/2017 04:35
13;On time;18/08/2017 04:56
13;Cheated;18/08/2017 05:03
13;Auto skipped;18/08/2017 05:05
13;Cheated;18/08/2017 05:31
13;Auto skipped;18/08/2017 05:42
13;On time;18/08/2017 05:49
13;Cheated;18/08/2017 06:02
13;Cheated;18/08/2017 06:15
13;Auto skipped;18/08/2017 06:32
13;Auto skipped;18/08/2017 06:38
13;Auto skipped;18/08/2017 06:50
13;Cheated;18/08/2017 08:16
13;Cheated;18/08/2017 08:21
13;Cheated;18/08/2017 08:27
13;Skipped;18/08/2017 09:05
13;Skipped;18/08/2017 09:22
13;Skipped;18/08/2017 09:43
13;Skipped;18/08/2017 09:52
13;Cheated;18/08/2017 10:03
13;Cheated;18/08/2017 10:30
13;Cheated;18/08/2017 10:53
13;Auto skipped;18/08/2017 11:02
13;On time;18/08/2017 11:14
13;Auto skipped;18/08/2017 12:11
13;Cheated;18/08/2017 12:17
13;Auto skipped;18/08/2017 12:19
13;Cheated;18/08/2017 12:37
13;Cheated;18/08/2017 12:45
13;Cheated;18/08/2017 13:08
13;Cheated;18/08/2017 13:47
13;Skipped;18/08/2017 13:52
13;Cheated;18/08/2017 14:17
13;On time;18/08/2017 14:37
13;Skipped;18/08/2017 14:43
13;Cheated;18/08/2017 14:59
13;Skipped;18/08/2017 15:00
13;Auto skipped;18/08/2017 15:31
13;On time;18/08/2017 16:19
13;Auto skipped;18/08/2017 16:30
13;On time;18/08/2017 17:04
13;Auto skipped;18/08/2017 17:25
13;Auto skipped;18/08/2017 17:39
13;Cheated;18/08/2017 18:10
13;Auto skipped;18/08/2017 18:25
13;Cheated;18/08/2017 18:41
13;Auto skipped;18/08/2017 18:47
13;Cheated;18/08/2017 19:04
13;On time;18/08/2017 19:18
13;Cheated;18/08/2017 19:34
13;Skipped;18/08/2017 19:49
13;Cheated;18/08/2017 19:57
13;Auto skipped;18/08/2017 20:13
13;Cheated;18/08/2017 20:38
13;Auto skipped;18/08/2017 20:47
13;On time;18/08/2017 21:15
13;Auto skipped;18/08/2017 21:39
13;Auto skipped;18/08/2017 22:12
13;Auto skipped;18/08/2017 22:35
13;Auto skipped;18/08/2017 22:55
13;Cheated;19/08/2017 02:12
13;Cheated;19/08/2017 02:19
13;Cheated;19/08/2017 02:28
13;Cheated;19/08/2017 02:47
13;Cheated;19/08/2017 03:02
13;Auto skipped;19/08/2017 04:07
13;Auto skipped;19/08/2017 04:18
13;Auto skipped;19/08/2017 04:33
13;Auto skipped;19/08/2017 05:00
13;Auto skipped;19/08/2017 05:39
13;Auto skipped;19/08/2017 06:44
13;Auto skipped;19/08/2017 07:42
13;Auto skipped;19/08/2017 08:04
13;Auto skipped;19/08/2017 08:24
13;Auto skipped;19/08/2017 08:42
13;Auto skipped;19/08/2017 09:14
13;Cheated;19/08/2017 09:50
13;Auto skipped;19/08/2017 09:51
13;Cheated;19/08/2017 10:07
13;Auto skipped;19/08/2017 10:28
13;Cheated;19/08/2017 11:23
13;Auto skipped;19/08/2017 11:35
13;Cheated;19/08/2017 12:11
13;Cheated;19/08/2017 12:32
13;On time;19/08/2017 13:04
13;Auto skipped;19/08/2017 13:34
13;Auto skipped;19/08/2017 13:59
13;Auto skipped;19/08/2017 14:17
13;Auto skipped;19/08/2017 14:35
13;Cheated;19/08/2017 15:47
13;Cheated;19/08/2017 15:57
13;Auto skipped;19/08/2017 16:26
13;Auto skipped;19/08/2017 17:22
13;Auto skipped;19/08/2017 17:37
13;Auto skipped;19/08/2017 17:53
13;Auto skipped;19/08/2017 19:18
13;Auto skipped;19/08/2017 19:47
13;Cheated;19/08/2017 20:03
13;On time;19/08/2017 20:14
13;Skipped;19/08/2017 20:18
13;On time;19/08/2017 20:47
13;Cheated;19/08/2017 21:07
13;Auto skipped;19/08/2017 21:14
13;Auto skipped;19/08/2017 21:38
13;Auto skipped;19/08/2017 22:25
13;Auto skipped;19/08/2017 23:00
13;Cheated;20/08/2017 05:10
13;Cheated;20/08/2017 05:39
13;Auto skipped;20/08/2017 06:39
13;Cheated;20/08/2017 06:47
13;Auto skipped;20/08/2017 06:53
13;Auto skipped;20/08/2017 07:04
13;On time;20/08/2017 07:23
13;Cheated;20/08/2017 07:35
13;Auto skipped;20/08/2017 07:46
13;Cheated;20/08/2017 08:02
13;Auto skipped;20/08/2017 08:17
13;Auto skipped;20/08/2017 08:29
13;Auto skipped;20/08/2017 09:06
13;Auto skipped;20/08/2017 09:38
13;Cheated;20/08/2017 10:01
13;Auto skipped;20/08/2017 10:38
13;On time;20/08/2017 10:54
13;Auto skipped;20/08/2017 11:06
13;Auto skipped;20/08/2017 11:41
13;Cheated;20/08/2017 11:55
13;Cheated;20/08/2017 12:21
13;Auto skipped;20/08/2017 12:44
13;Auto skipped;20/08/2017 13:06
13;Cheated;20/08/2017 13:28
13;Auto skipped;20/08/2017 14:02
13;Auto skipped;20/08/2017 14:18
13;Cheated;20/08/2017 14:22
13;Auto skipped;20/08/2017 14:45
13;Auto skipped;20/08/2017 16:54
13;Cheated;20/08/2017 17:37
13;Auto skipped;20/08/2017 17:40
13;Cheated;20/08/2017 17:43
13;Auto skipped;20/08/2017 17:52
13;Auto skipped;20/08/2017 18:28
13;Cheated;20/08/2017 18:44
13;Auto skipped;20/08/2017 18:57
13;Auto skipped;20/08/2017 19:37
13;Cheated;20/08/2017 19:45
13;Cheated;20/08/2017 19:52
13;Skipped;20/08/2017 20:00
13;Cheated;20/08/2017 20:08
13;Auto skipped;20/08/2017 20:10
13;Cheated;20/08/2017 20:21
13;Auto skipped;20/08/2017 20:57
13;Cheated;20/08/2017 21:09
13;Cheated;20/08/2017 21:18
13;On time;20/08/2017 21:33
13;Cheated;20/08/2017 21:47
13;Auto skipped;20/08/2017 21:53
13;Cheated;20/08/2017 22:33
13;Auto skipped;21/08/2017 05:16
13;Auto skipped;21/08/2017 05:25
13;Auto skipped;21/08/2017 05:31
13;On time;21/08/2017 05:47
13;On time;21/08/2017 05:59
13;Auto skipped;21/08/2017 06:33
13;Auto skipped;21/08/2017 06:42
13;Auto skipped;21/08/2017 07:06
13;Auto skipped;21/08/2017 07:20
13;Auto skipped;21/08/2017 07:28
13;Cheated;21/08/2017 07:38
13;Cheated;21/08/2017 08:25
13;On time;21/08/2017 08:41
13;Auto skipped;21/08/2017 09:27
13;Cheated;21/08/2017 09:32
13;Auto skipped;21/08/2017 09:33
13;Cheated;21/08/2017 09:53
13;Cheated;21/08/2017 10:35
13;Cheated;21/08/2017 11:29
13;Cheated;21/08/2017 12:09
13;Auto skipped;21/08/2017 12:25
13;Cheated;21/08/2017 12:46
13;On time;21/08/2017 13:09
13;Auto skipped;21/08/2017 13:15
13;Auto skipped;21/08/2017 14:13
13;Cheated;21/08/2017 14:22
13;Cheated;21/08/2017 14:44
13;Auto skipped;21/08/2017 15:15
13;Cheated;21/08/2017 15:19
13;Auto skipped;21/08/2017 15:35
13;Cheated;21/08/2017 15:42
13;Cheated;21/08/2017 16:43
13;Cheated;21/08/2017 17:12
13;Auto skipped;21/08/2017 17:42
13;Auto skipped;21/08/2017 17:53
13;Cheated;21/08/2017 18:12
13;On time;21/08/2017 18:50
13;Auto skipped;21/08/2017 19:01
13;Cheated;21/08/2017 19:19
13;Auto skipped;21/08/2017 19:41
13;Cheated;21/08/2017 19:58
13;Auto skipped;21/08/2017 20:15
13;Cheated;21/08/2017 20:39
13;Auto skipped;22/08/2017 04:44
13;Auto skipped;22/08/2017 04:54
13;Cheated;22/08/2017 05:06
13;Auto skipped;22/08/2017 05:08
13;On time;22/08/2017 05:22
13;Auto skipped;22/08/2017 05:36
13;Auto skipped;22/08/2017 05:48
13;On time;22/08/2017 06:22
13;Cheated;22/08/2017 06:31
13;Auto skipped;22/08/2017 06:44
13;Cheated;22/08/2017 07:03
13;Auto skipped;22/08/2017 07:06
13;Auto skipped;22/08/2017 07:50
13;Auto skipped;22/08/2017 08:14
13;Cheated;22/08/2017 08:19
13;Auto skipped;22/08/2017 08:23
13;Auto skipped;22/08/2017 08:47
13;Auto skipped;22/08/2017 08:56
13;Cheated;22/08/2017 09:07
13;Auto skipped;22/08/2017 09:13
13;Cheated;22/08/2017 09:29
13;Auto skipped;22/08/2017 10:25
13;On time;22/08/2017 10:48
13;Cheated;22/08/2017 11:05
13;Auto skipped;22/08/2017 11:08
13;Auto skipped;22/08/2017 11:26
13;Auto skipped;22/08/2017 11:40
13;Auto skipped;22/08/2017 11:49
13;On time;22/08/2017 12:08
13;Auto skipped;22/08/2017 12:15
13;Auto skipped;22/08/2017 12:23
13;Auto skipped;22/08/2017 12:36
13;Auto skipped;22/08/2017 14:11
13;Auto skipped;22/08/2017 14:18
13;Auto skipped;22/08/2017 14:41
13;Cheated;22/08/2017 15:05
13;Cheated;22/08/2017 15:19
13;Auto skipped;22/08/2017 15:45
13;Auto skipped;22/08/2017 16:17
13;Auto skipped;22/08/2017 16:41
13;Auto skipped;22/08/2017 17:25
13;Auto skipped;22/08/2017 17:50
13;Auto skipped;22/08/2017 18:26
13;Cheated;22/08/2017 18:31
13;On time;22/08/2017 18:43
13;Cheated;22/08/2017 18:58
13;Cheated;22/08/2017 19:13
13;Skipped;22/08/2017 19:25
13;Auto skipped;22/08/2017 19:51
13;Auto skipped;22/08/2017 20:03
13;Cheated;22/08/2017 20:14
13;Auto skipped;22/08/2017 20:26
13;On time;22/08/2017 20:45
13;Auto skipped;22/08/2017 21:10
13;Auto skipped;22/08/2017 21:36
13;Auto skipped;23/08/2017 04:22
13;Auto skipped;23/08/2017 04:41
13;Auto skipped;23/08/2017 04:52
13;Auto skipped;23/08/2017 05:09
13;Cheated;23/08/2017 05:34
13;Auto skipped;23/08/2017 05:41
13;Cheated;23/08/2017 05:50
13;Auto skipped;23/08/2017 05:56
13;Auto skipped;23/08/2017 06:05
13;Cheated;23/08/2017 06:14
13;Auto skipped;23/08/2017 06:41
13;Cheated;23/08/2017 07:02
13;Auto skipped;23/08/2017 07:23
13;Auto skipped;23/08/2017 07:31
13;On time;23/08/2017 07:47
13;Auto skipped;23/08/2017 07:51
13;Auto skipped;23/08/2017 08:10
13;Cheated;23/08/2017 08:52
13;Cheated;23/08/2017 09:04
13;Auto skipped;23/08/2017 09:29
13;Cheated;23/08/2017 10:07
13;Cheated;23/08/2017 10:38
13;Auto skipped;23/08/2017 10:41
13;Cheated;23/08/2017 10:55
13;Cheated;23/08/2017 11:06
13;Cheated;23/08/2017 11:39
13;Cheated;23/08/2017 12:09
13;Cheated;23/08/2017 12:29
13;Auto skipped;23/08/2017 12:31
13;Cheated;23/08/2017 12:48
13;On time;23/08/2017 13:37
13;Auto skipped;23/08/2017 14:20
13;Cheated;23/08/2017 16:12
13;On time;23/08/2017 16:17
13;Auto skipped;23/08/2017 16:58
13;Auto skipped;23/08/2017 17:10
13;Auto skipped;23/08/2017 17:31
13;Cheated;23/08/2017 17:45
13;Auto skipped;23/08/2017 17:53
13;On time;23/08/2017 18:08
13;Cheated;23/08/2017 18:17
